x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200
3.02199e-31,0.00307321,0.00614621,0.00921876,0.0122906,0.0153616,0.0184315,0.0215001,0.0245671,0.0276323,0.0306955,0.0337565,0.0368151,0.039871,0.0429241,0.045974,0.0490206,0.0520637,0.0551031,0.0581385,0.0611696,0.0641964,0.0672186,0.070236,0.0732483,0.0762553,0.0792569,0.0822527,0.0852427,0.0882266,0.0912042,0.0941752,0.0971395,0.100097,0.103047,0.10599,0.108925,0.111853,0.114772,0.117684,0.120587,0.123481,0.126367,0.129244,0.132112,0.13497,0.137819,0.140658,0.143487,0.146306,0.149115,0.151913,0.154701,0.157478,0.160243,0.162998,0.165741,0.168473,0.171193,0.1739,0.176596,0.17928,0.181951,0.18461,0.187255,0.189888,0.192508,0.195115,0.197708,0.200287,0.202853,0.205405,0.207943,0.210466,0.212976,0.21547,0.217951,0.220416,0.222866,0.225302,0.227722,0.230126,0.232516,0.234889,0.237247,0.239589,0.241915,0.244225,0.246518,0.248795,0.251056,0.253299,0.255526,0.257736,0.25993,0.262105,0.264264,0.266405,0.268529,0.270636,0.272724,0.274795,0.276848,0.278883,0.280899,0.282898,0.284878,0.28684,0.288783,0.290708,0.292614,0.294501,0.296369,0.298219,0.300049,0.301861,0.303653,0.305426,0.307179,0.308913,0.310628,0.312322,0.313998,0.315653,0.317289,0.318905,0.320501,0.322077,0.323632,0.325168,0.326684,0.328179,0.329654,0.331108,0.332542,0.333956,0.335349,0.336721,0.338073,0.339404,0.340715,0.342004,0.343273,0.344521,0.345748,0.346953,0.348138,0.349302,0.350445,0.351566,0.352667,0.353746,0.354804,0.35584,0.356855,0.357849,0.358822,0.359773,0.360702,0.36161,0.362497,0.363362,0.364206,0.365027,0.365828,0.366606,0.367363,0.368098,0.368812,0.369503,0.370173,0.370822,0.371448,0.372053,0.372635,0.373196,0.373735,0.374252,0.374748,0.375221,0.375672,0.376102,0.376509,0.376895,0.377258,0.3776,0.37792,0.378217,0.378493,0.378746,0.378978,0.379187,0.379375,0.37954,0.379683,0.379805,0.379904,0.379981,0.380036,0.38007,0.380081
3.01981e-31,0.003071,0.00614177,0.0092121,0.0122818,0.0153505,0.0184182,0.0214846,0.0245493,0.0276124,0.0306734,0.0337322,0.0367886,0.0398423,0.0428931,0.0459409,0.0489854,0.0520263,0.0550634,0.0580967,0.0611257,0.0641503,0.0671704,0.0701856,0.0731957,0.0762006,0.0792001,0.0821939,0.0851817,0.0881635,0.091139,0.094108,0.0970702,0.100026,0.102974,0.105915,0.108848,0.111773,0.114691,0.1176,0.120501,0.123394,0.126278,0.129153,0.132018,0.134875,0.137722,0.140559,0.143386,0.146203,0.14901,0.151807,0.154593,0.157367,0.160131,0.162884,0.165626,0.168355,0.171074,0.17378,0.176474,0.179156,0.181825,0.184482,0.187126,0.189758,0.192376,0.194981,0.197572,0.20015,0.202714,0.205265,0.207801,0.210323,0.212831,0.215324,0.217803,0.220267,0.222716,0.22515,0.227568,0.229972,0.232359,0.234732,0.237088,0.239429,0.241753,0.244062,0.246354,0.24863,0.250889,0.253132,0.255357,0.257566,0.259758,0.261933,0.264091,0.266231,0.268354,0.270459,0.272546,0.274616,0.276668,0.278702,0.280717,0.282715,0.284694,0.286655,0.288597,0.290521,0.292426,0.294313,0.29618,0.298029,0.299858,0.301669,0.30346,0.305232,0.306985,0.308718,0.310432,0.312126,0.313801,0.315455,0.31709,0.318706,0.320301,0.321876,0.323431,0.324966,0.326481,0.327976,0.32945,0.330904,0.332338,0.333751,0.335143,0.336515,0.337866,0.339197,0.340507,0.341796,0.343064,0.344311,0.345538,0.346743,0.347928,0.349091,0.350233,0.351355,0.352455,0.353533,0.354591,0.355627,0.356642,0.357635,0.358608,0.359558,0.360488,0.361395,0.362282,0.363146,0.36399,0.364811,0.365611,0.36639,0.367146,0.367881,0.368594,0.369286,0.369956,0.370604,0.37123,0.371834,0.372417,0.372978,0.373516,0.374033,0.374529,0.375002,0.375453,0.375882,0.37629,0.376675,0.377039,0.37738,0.3777,0.377997,0.378273,0.378526,0.378757,0.378967,0.379154,0.37932,0.379463,0.379584,0.379684,0.379761,0.379816,0.379849,0.37986
3.01763e-31,0.00306878,0.00613734,0.00920546,0.0122729,0.0153395,0.0184049,0.0214691,0.0245316,0.0275925,0.0306513,0.0337079,0.0367621,0.0398136,0.0428623,0.0459078,0.0489501,0.0519889,0.0550239,0.0580549,0.0610818,0.0641043,0.0671222,0.0701352,0.0731433,0.0761461,0.0791434,0.0821351,0.0851208,0.0881005,0.0910739,0.0940408,0.097001,0.0999542,0.1029,0.105839,0.10877,0.111694,0.11461,0.117517,0.120416,0.123307,0.126189,0.129061,0.131925,0.13478,0.137625,0.14046,0.143285,0.146101,0.148906,0.1517,0.154484,0.157257,0.16002,0.162771,0.16551,0.168238,0.170955,0.173659,0.176352,0.179032,0.1817,0.184355,0.186997,0.189627,0.192243,0.194847,0.197437,0.200013,0.202576,0.205124,0.207659,0.21018,0.212686,0.215178,0.217655,0.220118,0.222565,0.224998,0.227415,0.229817,0.232203,0.234574,0.23693,0.239269,0.241592,0.243899,0.24619,0.248465,0.250723,0.252964,0.255189,0.257396,0.259587,0.261761,0.263917,0.266056,0.268178,0.270282,0.272369,0.274437,0.276488,0.278521,0.280536,0.282532,0.28451,0.28647,0.288412,0.290335,0.292239,0.294124,0.295991,0.297839,0.299667,0.301477,0.303268,0.305039,0.306791,0.308523,0.310236,0.31193,0.313603,0.315258,0.316892,0.318506,0.320101,0.321676,0.32323,0.324765,0.326279,0.327773,0.329247,0.3307,0.332133,0.333545,0.334937,0.336309,0.33766,0.33899,0.340299,0.341588,0.342855,0.344102,0.345328,0.346533,0.347717,0.34888,0.350022,0.351143,0.352242,0.353321,0.354378,0.355414,0.356428,0.357422,0.358393,0.359344,0.360273,0.36118,0.362066,0.362931,0.363774,0.364595,0.365395,0.366173,0.366929,0.367664,0.368377,0.369068,0.369738,0.370386,0.371012,0.371616,0.372198,0.372759,0.373298,0.373815,0.37431,0.374783,0.375234,0.375663,0.37607,0.376456,0.376819,0.37716,0.37748,0.377777,0.378052,0.378306,0.378537,0.378747,0.378934,0.379099,0.379243,0.379364,0.379463,0.37954,0.379595,0.379628,0.379639
3.01546e-31,0.00306657,0.00613292,0.00919882,0.0122641,0.0153284,0.0183917,0.0214536,0.024514,0.0275726,0.0306292,0.0336836,0.0367356,0.039785,0.0428314,0.0458748,0.0489149,0.0519515,0.0549844,0.0580132,0.061038,0.0640583,0.0670741,0.070085,0.0730909,0.0760916,0.0790868,0.0820763,0.08506,0.0880376,0.0910089,0.0939738,0.0969319,0.0998831,0.102827,0.105764,0.108693,0.111615,0.114528,0.117434,0.120331,0.12322,0.126099,0.12897,0.131832,0.134685,0.137528,0.140361,0.143185,0.145998,0.148801,0.151594,0.154376,0.157148,0.159908,0.162657,0.165395,0.168121,0.170836,0.173539,0.176229,0.178908,0.181574,0.184228,0.186868,0.189496,0.192111,0.194713,0.197301,0.199876,0.202437,0.204984,0.207518,0.210037,0.212542,0.215032,0.217508,0.219969,0.222415,0.224846,0.227262,0.229662,0.232048,0.234417,0.236771,0.239109,0.241431,0.243737,0.246026,0.2483,0.250557,0.252797,0.25502,0.257227,0.259416,0.261589,0.263744,0.265882,0.268003,0.270106,0.272191,0.274259,0.276308,0.27834,0.280354,0.28235,0.284327,0.286286,0.288226,0.290148,0.292052,0.293936,0.295802,0.297649,0.299477,0.301286,0.303075,0.304846,0.306597,0.308329,0.310041,0.311733,0.313407,0.31506,0.316694,0.318307,0.319901,0.321475,0.323029,0.324563,0.326077,0.32757,0.329043,0.330496,0.331928,0.33334,0.334732,0.336103,0.337453,0.338782,0.340091,0.341379,0.342647,0.343893,0.345119,0.346323,0.347507,0.348669,0.349811,0.350931,0.352031,0.353109,0.354165,0.355201,0.356215,0.357208,0.358179,0.35913,0.360058,0.360965,0.361851,0.362715,0.363558,0.364379,0.365179,0.365956,0.366713,0.367447,0.36816,0.368851,0.36952,0.370168,0.370794,0.371398,0.37198,0.372541,0.373079,0.373596,0.374091,0.374564,0.375015,0.375444,0.375851,0.376236,0.376599,0.376941,0.37726,0.377557,0.377832,0.378086,0.378317,0.378526,0.378714,0.378879,0.379022,0.379144,0.379243,0.37932,0.379375,0.379408,0.379419
3.01329e-31,0.00306436,0.0061285,0.00919219,0.0122552,0.0153174,0.0183784,0.0214381,0.0244963,0.0275527,0.0306072,0.0336594,0.0367092,0.0397564,0.0428007,0.0458419,0.0488798,0.0519142,0.0549449,0.0579716,0.0609942,0.0640124,0.067026,0.0700348,0.0730386,0.0760371,0.0790303,0.0820177,0.0849993,0.0879748,0.0909441,0.0939068,0.0968629,0.099812,0.102754,0.105689,0.108616,0.111536,0.114447,0.117351,0.120246,0.123132,0.12601,0.128879,0.131739,0.13459,0.137431,0.140263,0.143084,0.145896,0.148697,0.151488,0.154268,0.157038,0.159796,0.162544,0.16528,0.168005,0.170717,0.173418,0.176107,0.178784,0.181449,0.184101,0.18674,0.189366,0.191979,0.194579,0.197166,0.199739,0.202299,0.204845,0.207376,0.209894,0.212397,0.214886,0.21736,0.21982,0.222265,0.224694,0.227109,0.229508,0.231892,0.23426,0.236613,0.238949,0.24127,0.243575,0.245863,0.248135,0.250391,0.252629,0.254852,0.257057,0.259246,0.261417,0.263571,0.265708,0.267827,0.269929,0.272014,0.27408,0.276129,0.27816,0.280172,0.282167,0.284143,0.286101,0.288041,0.289962,0.291864,0.293748,0.295613,0.297459,0.299286,0.301094,0.302883,0.304653,0.306403,0.308134,0.309845,0.311537,0.31321,0.314862,0.316495,0.318109,0.319702,0.321275,0.322828,0.324361,0.325874,0.327367,0.32884,0.330292,0.331724,0.333135,0.334526,0.335897,0.337246,0.338575,0.339884,0.341171,0.342438,0.343684,0.344909,0.346114,0.347297,0.348459,0.3496,0.35072,0.351819,0.352896,0.353953,0.354988,0.356002,0.356994,0.357966,0.358915,0.359844,0.360751,0.361636,0.3625,0.363342,0.364163,0.364962,0.36574,0.366496,0.36723,0.367943,0.368634,0.369303,0.36995,0.370576,0.37118,0.371762,0.372322,0.372861,0.373377,0.373872,0.374345,0.374795,0.375224,0.375631,0.376016,0.37638,0.376721,0.37704,0.377337,0.377613,0.377866,0.378097,0.378306,0.378494,0.378659,0.378802,0.378923,0.379022,0.3791,0.379155,0.379188,0.379199
3.01112e-31,0.00306215,0.00612409,0.00918558,0.0122464,0.0153064,0.0183652,0.0214227,0.0244787,0.0275329,0.0305852,0.0336352,0.0366828,0.0397278,0.0427699,0.045809,0.0488447,0.051877,0.0549055,0.0579301,0.0609505,0.0639666,0.066978,0.0699847,0.0729864,0.0759828,0.0789738,0.0819592,0.0849387,0.0879121,0.0908793,0.0938399,0.0967939,0.099741,0.102681,0.105614,0.108539,0.111456,0.114366,0.117268,0.120161,0.123045,0.125921,0.128789,0.131647,0.134495,0.137335,0.140164,0.142984,0.145794,0.148593,0.151382,0.154161,0.156928,0.159685,0.162431,0.165165,0.167888,0.170599,0.173298,0.175986,0.178661,0.181323,0.183974,0.186611,0.189236,0.191848,0.194446,0.197031,0.199603,0.202161,0.204705,0.207235,0.209751,0.212253,0.21474,0.217213,0.219671,0.222115,0.224543,0.226956,0.229354,0.231736,0.234103,0.236454,0.23879,0.241109,0.243412,0.2457,0.24797,0.250225,0.252462,0.254683,0.256888,0.259075,0.261245,0.263398,0.265534,0.267652,0.269753,0.271836,0.273902,0.27595,0.277979,0.279991,0.281985,0.28396,0.285917,0.287856,0.289776,0.291678,0.29356,0.295424,0.29727,0.299096,0.300903,0.302691,0.30446,0.306209,0.30794,0.30965,0.311341,0.313013,0.314665,0.316297,0.31791,0.319502,0.321075,0.322628,0.32416,0.325673,0.327165,0.328637,0.330088,0.33152,0.33293,0.334321,0.335691,0.33704,0.338368,0.339676,0.340964,0.34223,0.343475,0.3447,0.345904,0.347087,0.348248,0.349389,0.350509,0.351607,0.352684,0.35374,0.354775,0.355789,0.356781,0.357752,0.358701,0.359629,0.360536,0.361421,0.362285,0.363127,0.363947,0.364746,0.365524,0.366279,0.367013,0.367726,0.368417,0.369086,0.369733,0.370358,0.370962,0.371544,0.372104,0.372642,0.373158,0.373653,0.374126,0.374576,0.375005,0.375412,0.375797,0.37616,0.376501,0.37682,0.377118,0.377393,0.377646,0.377877,0.378086,0.378274,0.378439,0.378582,0.378703,0.378802,0.378879,0.378934,0.378967,0.378978
3.00895e-31,0.00305995,0.00611968,0.00917897,0.0122376,0.0152953,0.018352,0.0214073,0.0244611,0.0275131,0.0305632,0.033611,0.0366565,0.0396993,0.0427392,0.0457761,0.0488097,0.0518398,0.0548661,0.0578886,0.0609068,0.0639208,0.0669301,0.0699346,0.0729342,0.0759285,0.0789174,0.0819007,0.0848781,0.0878495,0.0908145,0.0937732,0.0967251,0.0996702,0.102608,0.105539,0.108462,0.111378,0.114285,0.117185,0.120076,0.122959,0.125833,0.128698,0.131554,0.134401,0.137238,0.140066,0.142884,0.145691,0.148489,0.151276,0.154053,0.156819,0.159574,0.162318,0.16505,0.167771,0.170481,0.173178,0.175864,0.178537,0.181198,0.183847,0.186483,0.189106,0.191716,0.194313,0.196896,0.199466,0.202023,0.204565,0.207094,0.209609,0.212109,0.214595,0.217066,0.219523,0.221965,0.224392,0.226803,0.2292,0.231581,0.233946,0.236296,0.23863,0.240949,0.243251,0.245536,0.247806,0.250059,0.252296,0.254515,0.256718,0.258905,0.261074,0.263226,0.26536,0.267477,0.269577,0.271659,0.273724,0.275771,0.277799,0.27981,0.281803,0.283777,0.285733,0.287671,0.28959,0.291491,0.293373,0.295236,0.29708,0.298905,0.300712,0.302499,0.304267,0.306016,0.307745,0.309455,0.311146,0.312817,0.314468,0.316099,0.317711,0.319303,0.320875,0.322427,0.323959,0.325471,0.326962,0.328434,0.329885,0.331315,0.332726,0.334116,0.335485,0.336834,0.338162,0.339469,0.340756,0.342022,0.343267,0.344491,0.345694,0.346877,0.348038,0.349178,0.350297,0.351395,0.352472,0.353528,0.354562,0.355576,0.356567,0.357538,0.358487,0.359415,0.360321,0.361206,0.362069,0.362911,0.363732,0.36453,0.365307,0.366063,0.366797,0.367509,0.368199,0.368868,0.369515,0.37014,0.370744,0.371326,0.371886,0.372424,0.37294,0.373434,0.373907,0.374357,0.374786,0.375193,0.375578,0.375941,0.376282,0.376601,0.376898,0.377173,0.377426,0.377657,0.377866,0.378053,0.378219,0.378362,0.378483,0.378582,0.378659,0.378714,0.378747,0.378758
3.00679e-31,0.00305775,0.00611528,0.00917237,0.0122288,0.0152844,0.0183388,0.0213919,0.0244435,0.0274934,0.0305412,0.0335869,0.0366302,0.0396708,0.0427086,0.0457433,0.0487747,0.0518026,0.0548268,0.0578471,0.0608633,0.063875,0.0668823,0.0698847,0.0728821,0.0758743,0.0788611,0.0818423,0.0848176,0.0877869,0.0907499,0.0937065,0.0966564,0.0995994,0.102535,0.105464,0.108385,0.111299,0.114204,0.117102,0.119991,0.122872,0.125744,0.128607,0.131461,0.134306,0.137142,0.139968,0.142784,0.145589,0.148385,0.151171,0.153946,0.15671,0.159463,0.162205,0.164936,0.167655,0.170363,0.173058,0.175742,0.178414,0.181073,0.18372,0.186355,0.188976,0.191584,0.19418,0.196762,0.19933,0.201885,0.204426,0.206953,0.209466,0.211965,0.21445,0.21692,0.219375,0.221815,0.224241,0.226651,0.229046,0.231426,0.23379,0.236138,0.238471,0.240788,0.243089,0.245373,0.247642,0.249894,0.252129,0.254348,0.256549,0.258734,0.260902,0.263053,0.265187,0.267303,0.269401,0.271483,0.273546,0.275592,0.277619,0.279629,0.281621,0.283594,0.285549,0.287486,0.289404,0.291304,0.293185,0.295047,0.296891,0.298715,0.300521,0.302307,0.304075,0.305822,0.307551,0.30926,0.31095,0.31262,0.314271,0.315902,0.317513,0.319104,0.320675,0.322227,0.323758,0.325269,0.32676,0.328231,0.329681,0.331111,0.332521,0.33391,0.335279,0.336627,0.337955,0.339262,0.340548,0.341813,0.343058,0.344282,0.345485,0.346667,0.347827,0.348967,0.350086,0.351184,0.35226,0.353316,0.35435,0.355363,0.356354,0.357324,0.358273,0.359201,0.360107,0.360991,0.361854,0.362696,0.363516,0.364314,0.365091,0.365846,0.36658,0.367292,0.367982,0.368651,0.369298,0.369923,0.370526,0.371108,0.371667,0.372205,0.372721,0.373216,0.373688,0.374138,0.374567,0.374974,0.375358,0.375721,0.376062,0.376381,0.376678,0.376953,0.377206,0.377437,0.377646,0.377833,0.377999,0.378142,0.378263,0.378362,0.378439,0.378494,0.378527,0.378538
3.00463e-31,0.00305555,0.00611089,0.00916578,0.01222,0.0152734,0.0183256,0.0213766,0.024426,0.0274736,0.0305193,0.0335628,0.0366039,0.0396423,0.0426779,0.0457105,0.0487398,0.0517655,0.0547876,0.0578057,0.0608197,0.0638294,0.0668345,0.0698348,0.0728301,0.0758202,0.0788049,0.081784,0.0847572,0.0877244,0.0906854,0.0936399,0.0965877,0.0995287,0.102463,0.105389,0.108308,0.11122,0.114124,0.117019,0.119906,0.122785,0.125655,0.128517,0.131369,0.134212,0.137045,0.139869,0.142684,0.145488,0.148282,0.151065,0.153838,0.1566,0.159352,0.162092,0.164821,0.167539,0.170245,0.172939,0.175621,0.178291,0.180949,0.183594,0.186226,0.188846,0.191453,0.194047,0.196627,0.199194,0.201747,0.204287,0.206813,0.209324,0.211821,0.214304,0.216773,0.219227,0.221666,0.22409,0.226499,0.228892,0.231271,0.233634,0.235981,0.238312,0.240628,0.242927,0.245211,0.247478,0.249728,0.251962,0.25418,0.25638,0.258564,0.260731,0.262881,0.265013,0.267128,0.269226,0.271306,0.273368,0.275413,0.277439,0.279448,0.281439,0.283411,0.285366,0.287301,0.289219,0.291118,0.292998,0.294859,0.296702,0.298525,0.30033,0.302116,0.303882,0.305629,0.307357,0.309066,0.310755,0.312424,0.314074,0.315704,0.317314,0.318905,0.320476,0.322026,0.323557,0.325067,0.326558,0.328028,0.329478,0.330908,0.332317,0.333705,0.335074,0.336421,0.337748,0.339055,0.340341,0.341605,0.34285,0.344073,0.345275,0.346457,0.347617,0.348757,0.349875,0.350972,0.352049,0.353103,0.354137,0.35515,0.356141,0.357111,0.358059,0.358986,0.359892,0.360776,0.361639,0.362481,0.3633,0.364099,0.364875,0.36563,0.366364,0.367075,0.367765,0.368434,0.36908,0.369705,0.370308,0.37089,0.371449,0.371987,0.372503,0.372997,0.373469,0.37392,0.374348,0.374755,0.375139,0.375502,0.375843,0.376162,0.376459,0.376733,0.376986,0.377217,0.377427,0.377614,0.377779,0.377922,0.378043,0.378142,0.378219,0.378274,0.378307,0.378318
3.00247e-31,0.00305336,0.0061065,0.0091592,0.0122112,0.0152624,0.0183125,0.0213612,0.0244085,0.0274539,0.0304974,0.0335387,0.0365776,0.0396139,0.0426474,0.0456778,0.0487049,0.0517285,0.0547484,0.0577644,0.0607763,0.0637838,0.0667867,0.0697849,0.0727781,0.0757661,0.0787487,0.0817257,0.0846969,0.087662,0.0906209,0.0935734,0.0965192,0.0994581,0.10239,0.105315,0.108232,0.111141,0.114043,0.116937,0.119822,0.122699,0.125567,0.128426,0.131277,0.134118,0.136949,0.139771,0.142584,0.145386,0.148178,0.15096,0.153731,0.156491,0.159241,0.16198,0.164707,0.167423,0.170127,0.172819,0.1755,0.178168,0.180824,0.183468,0.186099,0.188717,0.191322,0.193914,0.196493,0.199058,0.20161,0.204148,0.206672,0.209182,0.211678,0.214159,0.216626,0.219079,0.221516,0.223939,0.226346,0.228739,0.231116,0.233477,0.235823,0.238153,0.240468,0.242766,0.245048,0.247314,0.249563,0.251796,0.254012,0.256212,0.258394,0.26056,0.262708,0.26484,0.266954,0.26905,0.271129,0.273191,0.275234,0.27726,0.279268,0.281257,0.283229,0.285182,0.287117,0.289033,0.290931,0.29281,0.294671,0.296513,0.298336,0.300139,0.301924,0.30369,0.305436,0.307163,0.308871,0.310559,0.312228,0.313877,0.315507,0.317116,0.318706,0.320276,0.321826,0.323356,0.324866,0.326356,0.327825,0.329275,0.330704,0.332112,0.333501,0.334868,0.336215,0.337542,0.338848,0.340133,0.341398,0.342641,0.343864,0.345066,0.346247,0.347407,0.348546,0.349664,0.350761,0.351837,0.352891,0.353925,0.354937,0.355928,0.356897,0.357846,0.358772,0.359678,0.360562,0.361424,0.362265,0.363085,0.363883,0.364659,0.365414,0.366147,0.366859,0.367548,0.368217,0.368863,0.369488,0.370091,0.370672,0.371231,0.371769,0.372285,0.372778,0.373251,0.373701,0.374129,0.374536,0.37492,0.375283,0.375623,0.375942,0.376239,0.376514,0.376767,0.376998,0.377207,0.377394,0.377559,0.377702,0.377823,0.377922,0.377999,0.378054,0.378087,0.378098
3.00032e-31,0.00305117,0.00610212,0.00915263,0.0122025,0.0152515,0.0182994,0.0213459,0.024391,0.0274343,0.0304756,0.0335147,0.0365514,0.0395856,0.0426168,0.0456451,0.04867,0.0516915,0.0547093,0.0577231,0.0607329,0.0637383,0.0667391,0.0697352,0.0727263,0.0757122,0.0786927,0.0816676,0.0846367,0.0875997,0.0905566,0.093507,0.0964507,0.0993876,0.102317,0.10524,0.108155,0.111063,0.113962,0.116854,0.119737,0.122612,0.125479,0.128336,0.131184,0.134024,0.136853,0.139674,0.142484,0.145284,0.148075,0.150854,0.153624,0.156383,0.15913,0.161867,0.164593,0.167307,0.170009,0.1727,0.175379,0.178045,0.1807,0.183341,0.185971,0.188587,0.191191,0.193781,0.196359,0.198922,0.201473,0.204009,0.206532,0.20904,0.211535,0.214015,0.21648,0.218931,0.221367,0.223788,0.226195,0.228585,0.230961,0.233321,0.235666,0.237995,0.240308,0.242604,0.244885,0.24715,0.249398,0.25163,0.253845,0.256043,0.258225,0.260389,0.262536,0.264667,0.266779,0.268875,0.270953,0.273013,0.275056,0.27708,0.279087,0.281076,0.283046,0.284999,0.286933,0.288848,0.290745,0.292623,0.294483,0.296324,0.298146,0.299949,0.301733,0.303498,0.305243,0.30697,0.308677,0.310364,0.312032,0.31368,0.315309,0.316918,0.318507,0.320077,0.321626,0.323155,0.324665,0.326154,0.327623,0.329072,0.3305,0.331908,0.333296,0.334663,0.33601,0.337336,0.338641,0.339926,0.34119,0.342433,0.343655,0.344857,0.346037,0.347197,0.348336,0.349453,0.35055,0.351625,0.352679,0.353712,0.354724,0.355715,0.356684,0.357632,0.358558,0.359464,0.360347,0.361209,0.36205,0.362869,0.363667,0.364443,0.365198,0.365931,0.366642,0.367332,0.368,0.368646,0.36927,0.369873,0.370454,0.371013,0.371551,0.372066,0.37256,0.373032,0.373482,0.37391,0.374317,0.374701,0.375064,0.375404,0.375723,0.37602,0.376294,0.376547,0.376778,0.376987,0.377174,0.377339,0.377482,0.377603,0.377702,0.377779,0.377834,0.377867,0.377878
2.99817e-31,0.00304898,0.00609775,0.00914607,0.0121937,0.0152405,0.0182862,0.0213306,0.0243735,0.0274146,0.0304538,0.0334907,0.0365253,0.0395572,0.0425864,0.0456124,0.0486352,0.0516546,0.0546702,0.0576819,0.0606895,0.0636928,0.0666915,0.0696855,0.0726745,0.0756583,0.0786367,0.0816095,0.0845765,0.0875375,0.0904923,0.0934406,0.0963824,0.0993172,0.102245,0.105166,0.108079,0.110984,0.113882,0.116772,0.119653,0.122526,0.12539,0.128246,0.131092,0.13393,0.136757,0.139576,0.142384,0.145183,0.147971,0.150749,0.153517,0.156274,0.15902,0.161755,0.164478,0.167191,0.169892,0.17258,0.175258,0.177922,0.180575,0.183215,0.185843,0.188458,0.19106,0.193649,0.196224,0.198787,0.201335,0.20387,0.206391,0.208898,0.211391,0.21387,0.216334,0.218783,0.221218,0.223638,0.226043,0.228432,0.230807,0.233165,0.235509,0.237836,0.240148,0.242443,0.244723,0.246986,0.249233,0.251464,0.253678,0.255875,0.258055,0.260218,0.262365,0.264494,0.266605,0.2687,0.270777,0.272836,0.274877,0.276901,0.278907,0.280894,0.282864,0.284815,0.286748,0.288663,0.290559,0.292436,0.294295,0.296135,0.297956,0.299759,0.301542,0.303306,0.305051,0.306776,0.308482,0.310169,0.311836,0.313484,0.315112,0.31672,0.318309,0.319877,0.321426,0.322955,0.324464,0.325952,0.327421,0.328869,0.330297,0.331704,0.333091,0.334458,0.335804,0.337129,0.338434,0.339719,0.340982,0.342225,0.343447,0.344648,0.345828,0.346987,0.348125,0.349243,0.350339,0.351414,0.352468,0.3535,0.354512,0.355502,0.356471,0.357418,0.358344,0.359249,0.360133,0.360995,0.361835,0.362654,0.363452,0.364227,0.364982,0.365714,0.366425,0.367115,0.367783,0.368429,0.369053,0.369655,0.370236,0.370795,0.371333,0.371848,0.372342,0.372813,0.373263,0.373691,0.374098,0.374482,0.374844,0.375185,0.375504,0.3758,0.376075,0.376328,0.376558,0.376767,0.376954,0.377119,0.377262,0.377383,0.377482,0.377559,0.377614,0.377647,0.377658
